pagecounts-20140101-000000.gz, size 82M
pagecounts-20140103-220006.gz, size 93M
pagecounts-20140103-230000.gz, size 94M
pagecounts-20140104-000014.gz, size 91M
pagecounts-20140104-010000.gz, size 86M
pagecounts-20140104-020000.gz, size 86M
pagecounts-20140104-030001.gz, size 84M
pagecounts-20140104-040000.gz, size 78M
pagecounts-20140104-050000.gz, size 77M
pagecounts-20140104-060000.gz, size 80M
pagecounts-20140104-070000.gz, size 77M
pagecounts-20140104-080001.gz, size 80M
pagecounts-20140104-090005.gz, size 85M
pagecounts-20140104-100000.gz, size 94M
pagecounts-20140104-110000.gz, size 98M
pagecounts-20140104-120001.gz, size 96M
pagecounts-20140104-130000.gz, size 95M
pagecounts-20140104-140000.gz, size 98M
pagecounts-20140104-150000.gz, size 104M
pagecounts-20140104-160013.gz, size 106M
pagecounts-20140104-170006.gz, size 105M
pagecounts-20140104-180006.gz, size 105M
pagecounts-20140104-190000.gz, size 107M
pagecounts-20140104-200000.gz, size 105M
pagecounts-20140104-210004.gz, size 103M
pagecounts-20140104-220000.gz, size 100M
pagecounts-20140104-230001.gz, size 96M
pagecounts-20140105-000000.gz, size 92M
pagecounts-20140105-010000.gz, size 91M
pagecounts-20140105-020000.gz, size 90M
pagecounts-20140105-030000.gz, size 86M
pagecounts-20140105-040001.gz, size 60M
pagecounts-20140105-050000.gz, size 4.0K
pagecounts-20140105-060000.gz, size 4.0K
pagecounts-20140105-070000.gz, size 4.0K
pagecounts-20140105-080000.gz, size 4.0K
pagecounts-20140105-090000.gz, size 4.0K
pagecounts-20140105-100000.gz, size 4.0K
pagecounts-20140105-110000.gz, size 4.0K
pagecounts-20140105-120000.gz, size 4.0K
pagecounts-20140105-130000.gz, size 4.0K
pagecounts-20140105-140000.gz, size 4.0K
pagecounts-20140105-150000.gz, size 4.0K
pagecounts-20140105-160000.gz, size 4.0K
pagecounts-20140105-170000.gz, size 4.0K
pagecounts-20140105-180000.gz, size 4.0K
pagecounts-20140105-190000.gz, size 4.0K
pagecounts-20140105-200000.gz, size 4.0K
pagecounts-20140105-210000.gz, size 4.0K
pagecounts-20140105-220000.gz, size 4.0K
pagecounts-20140105-230000.gz, size 4.0K
pagecounts-20140106-000000.gz, size 4.0K
pagecounts-20140106-010000.gz, size 4.0K
pagecounts-20140106-020000.gz, size 4.0K
pagecounts-20140106-030000.gz, size 4.0K
pagecounts-20140106-040000.gz, size 4.0K
pagecounts-20140106-050000.gz, size 4.0K
pagecounts-20140106-060000.gz, size 4.0K
pagecounts-20140106-070000.gz, size 4.0K
pagecounts-20140106-080000.gz, size 4.0K
pagecounts-20140106-090000.gz, size 4.0K
pagecounts-20140106-100000.gz, size 4.0K
pagecounts-20140106-110000.gz, size 4.0K
pagecounts-20140106-120000.gz, size 4.0K
pagecounts-20140106-130000.gz, size 4.0K
pagecounts-20140106-140000.gz, size 4.0K
pagecounts-20140106-150000.gz, size 4.0K
pagecounts-20140106-170000.gz, size 98M
pagecounts-20140106-180000.gz, size 115M
pagecounts-20140106-190000.gz, size 111M
pagecounts-20140106-200000.gz, size 109M
pagecounts-20140106-210000.gz, size 112M
pagecounts-20140106-220000.gz, size 110M
pagecounts-20140106-230000.gz, size 102M
pagecounts-20140107-000000.gz, size 98M
pagecounts-20140107-010000.gz, size 98M
pagecounts-20140107-020000.gz, size 93M
pagecounts-20140107-030000.gz, size 94M
pagecounts-20140107-040000.gz, size 92M
pagecounts-20140107-050000.gz, size 89M
pagecounts-20140107-060000.gz, size 90M
pagecounts-20140107-070000.gz, size 96M
pagecounts-20140107-080000.gz, size 96M
pagecounts-20140107-090000.gz, size 106M
pagecounts-20140107-100000.gz, size 104M
pagecounts-20140107-110000.gz, size 104M
pagecounts-20140107-120000.gz, size 107M
pagecounts-20140107-130000.gz, size 111M
pagecounts-20140107-140000.gz, size 119M
pagecounts-20140107-150000.gz, size 119M
pagecounts-20140107-160000.gz, size 120M
pagecounts-20140107-170000.gz, size 118M
pagecounts-20140107-180000.gz, size 115M
pagecounts-20140107-190000.gz, size 113M
pagecounts-20140107-200000.gz, size 116M
pagecounts-20140107-210000.gz, size 115M
pagecounts-20140107-220000.gz, size 106M
pagecounts-20140107-230000.gz, size 105M
pagecounts-20140108-000000.gz, size 97M
pagecounts-20140108-010000.gz, size 90M
pagecounts-20140108-020000.gz, size 89M
pagecounts-20140108-030000.gz, size 92M
pagecounts-20140108-040000.gz, size 91M
pagecounts-20140108-050000.gz, size 88M
pagecounts-20140108-060000.gz, size 87M
pagecounts-20140108-070000.gz, size 90M
pagecounts-20140108-080000.gz, size 95M
pagecounts-20140108-090000.gz, size 101M
pagecounts-20140108-100000.gz, size 105M
pagecounts-20140108-110000.gz, size 108M
pagecounts-20140108-120000.gz, size 110M
pagecounts-20140108-130000.gz, size 112M
pagecounts-20140108-140000.gz, size 114M
pagecounts-20140108-150000.gz, size 115M
pagecounts-20140108-160000.gz, size 116M
pagecounts-20140108-170000.gz, size 116M
pagecounts-20140108-180000.gz, size 114M
pagecounts-20140108-190000.gz, size 111M
pagecounts-20140108-200000.gz, size 113M
pagecounts-20140108-210000.gz, size 112M
pagecounts-20140108-220000.gz, size 108M
pagecounts-20140108-230000.gz, size 103M
pagecounts-20140109-000000.gz, size 97M
pagecounts-20140109-010000.gz, size 95M
pagecounts-20140109-020000.gz, size 91M
pagecounts-20140109-030000.gz, size 84M
pagecounts-20140109-040000.gz, size 82M
pagecounts-20140109-050000.gz, size 85M
pagecounts-20140109-060000.gz, size 90M
pagecounts-20140109-070000.gz, size 99M
pagecounts-20140109-080000.gz, size 101M
pagecounts-20140109-090000.gz, size 103M
pagecounts-20140109-100000.gz, size 106M
pagecounts-20140109-110000.gz, size 108M
pagecounts-20140109-120000.gz, size 111M
pagecounts-20140109-130000.gz, size 111M
pagecounts-20140109-140000.gz, size 112M
pagecounts-20140109-150000.gz, size 116M
pagecounts-20140109-160000.gz, size 119M
pagecounts-20140109-170000.gz, size 117M
pagecounts-20140109-180000.gz, size 114M
pagecounts-20140109-190000.gz, size 112M
pagecounts-20140109-200000.gz, size 113M
pagecounts-20140109-210000.gz, size 112M
pagecounts-20140109-220000.gz, size 109M
pagecounts-20140109-230001.gz, size 103M
pagecounts-20140110-000000.gz, size 95M
pagecounts-20140110-010000.gz, size 94M
pagecounts-20140110-020000.gz, size 87M
pagecounts-20140110-030000.gz, size 84M
pagecounts-20140110-040000.gz, size 84M
pagecounts-20140110-050000.gz, size 79M
pagecounts-20140110-060000.gz, size 82M
pagecounts-20140110-070000.gz, size 89M
pagecounts-20140110-080000.gz, size 92M
pagecounts-20140110-090000.gz, size 96M
pagecounts-20140110-100000.gz, size 99M
pagecounts-20140110-110000.gz, size 104M
pagecounts-20140110-120000.gz, size 104M
pagecounts-20140110-130000.gz, size 106M
pagecounts-20140110-140000.gz, size 107M
pagecounts-20140110-150000.gz, size 108M
pagecounts-20140110-160000.gz, size 109M
pagecounts-20140110-170000.gz, size 108M
pagecounts-20140110-180000.gz, size 109M
pagecounts-20140110-190000.gz, size 109M
pagecounts-20140110-200000.gz, size 104M
pagecounts-20140110-210000.gz, size 105M
pagecounts-20140110-220000.gz, size 100M
pagecounts-20140110-230000.gz, size 89M
pagecounts-20140111-000000.gz, size 89M
pagecounts-20140111-010000.gz, size 89M
pagecounts-20140111-020000.gz, size 79M
pagecounts-20140111-030000.gz, size 80M
pagecounts-20140111-040000.gz, size 78M
pagecounts-20140111-050000.gz, size 84M
pagecounts-20140111-060000.gz, size 83M
pagecounts-20140111-070000.gz, size 81M
pagecounts-20140111-080000.gz, size 85M
pagecounts-20140111-090000.gz, size 88M
pagecounts-20140111-100000.gz, size 92M
pagecounts-20140111-110000.gz, size 94M
pagecounts-20140111-120000.gz, size 100M
pagecounts-20140111-130000.gz, size 97M
pagecounts-20140111-140000.gz, size 100M
pagecounts-20140111-150000.gz, size 102M
pagecounts-20140111-160000.gz, size 105M
pagecounts-20140111-170000.gz, size 107M
pagecounts-20140111-180000.gz, size 110M
pagecounts-20140111-190000.gz, size 107M
pagecounts-20140111-200000.gz, size 100M
pagecounts-20140111-210000.gz, size 97M
pagecounts-20140111-220000.gz, size 98M
pagecounts-20140111-230000.gz, size 101M
pagecounts-20140112-000000.gz, size 99M
pagecounts-20140112-010000.gz, size 95M
pagecounts-20140112-020001.gz, size 88M
pagecounts-20140112-030000.gz, size 88M
pagecounts-20140112-040000.gz, size 88M
pagecounts-20140112-050000.gz, size 82M
pagecounts-20140112-060000.gz, size 77M
pagecounts-20140112-070000.gz, size 81M
pagecounts-20140112-080000.gz, size 84M
pagecounts-20140112-090000.gz, size 94M
pagecounts-20140112-100000.gz, size 96M
pagecounts-20140112-110000.gz, size 102M
pagecounts-20140112-120000.gz, size 107M
pagecounts-20140112-130000.gz, size 107M
pagecounts-20140112-140000.gz, size 108M
pagecounts-20140112-150000.gz, size 107M
pagecounts-20140112-160000.gz, size 111M
pagecounts-20140112-170000.gz, size 116M
pagecounts-20140112-180000.gz, size 114M
pagecounts-20140112-190000.gz, size 114M
pagecounts-20140112-200000.gz, size 107M
pagecounts-20140112-210000.gz, size 112M
pagecounts-20140112-220000.gz, size 109M
pagecounts-20140112-230000.gz, size 103M
pagecounts-20140113-000000.gz, size 94M
pagecounts-20140113-010000.gz, size 90M
pagecounts-20140113-020000.gz, size 90M
pagecounts-20140113-030000.gz, size 91M
pagecounts-20140113-040000.gz, size 91M
pagecounts-20140113-050000.gz, size 81M
pagecounts-20140113-060000.gz, size 83M
pagecounts-20140113-070000.gz, size 88M
pagecounts-20140113-080000.gz, size 98M
pagecounts-20140113-090000.gz, size 104M
pagecounts-20140113-100000.gz, size 104M
pagecounts-20140113-110000.gz, size 104M
pagecounts-20140113-120000.gz, size 112M
pagecounts-20140113-130000.gz, size 111M
pagecounts-20140113-140000.gz, size 113M
pagecounts-20140113-150000.gz, size 108M
pagecounts-20140113-160000.gz, size 109M
pagecounts-20140113-170000.gz, size 110M
pagecounts-20140113-180000.gz, size 111M
pagecounts-20140113-190000.gz, size 110M
pagecounts-20140113-200000.gz, size 108M
pagecounts-20140113-210000.gz, size 108M
pagecounts-20140113-220000.gz, size 102M
pagecounts-20140113-230000.gz, size 99M
pagecounts-20140114-000000.gz, size 92M
pagecounts-20140114-010000.gz, size 92M
pagecounts-20140114-020000.gz, size 85M
pagecounts-20140114-030000.gz, size 76M
pagecounts-20140114-040000.gz, size 83M
pagecounts-20140114-050000.gz, size 85M
pagecounts-20140114-060000.gz, size 84M
pagecounts-20140114-070000.gz, size 89M
pagecounts-20140114-080000.gz, size 93M
pagecounts-20140114-090000.gz, size 96M
pagecounts-20140114-100000.gz, size 96M
pagecounts-20140114-110000.gz, size 100M
pagecounts-20140114-120000.gz, size 103M
pagecounts-20140114-130000.gz, size 106M
pagecounts-20140114-140000.gz, size 110M
pagecounts-20140114-150000.gz, size 110M
pagecounts-20140114-160000.gz, size 110M
pagecounts-20140114-170000.gz, size 110M
pagecounts-20140114-180001.gz, size 112M
pagecounts-20140114-190000.gz, size 107M
pagecounts-20140114-200000.gz, size 104M
pagecounts-20140114-210000.gz, size 103M
pagecounts-20140114-220000.gz, size 102M
pagecounts-20140114-230000.gz, size 95M
pagecounts-20140115-000000.gz, size 90M
pagecounts-20140115-010000.gz, size 91M
pagecounts-20140115-020000.gz, size 85M
pagecounts-20140115-030000.gz, size 84M
pagecounts-20140115-040000.gz, size 84M
pagecounts-20140115-050000.gz, size 83M
pagecounts-20140115-060000.gz, size 83M
pagecounts-20140115-070000.gz, size 85M
pagecounts-20140115-080000.gz, size 91M
pagecounts-20140115-090000.gz, size 96M
pagecounts-20140115-100000.gz, size 105M
pagecounts-20140115-110000.gz, size 108M
pagecounts-20140115-120000.gz, size 111M
pagecounts-20140115-130000.gz, size 110M
pagecounts-20140115-140000.gz, size 114M
pagecounts-20140115-150000.gz, size 111M
pagecounts-20140115-160000.gz, size 114M
pagecounts-20140115-170000.gz, size 114M
pagecounts-20140115-180000.gz, size 113M
pagecounts-20140115-190000.gz, size 110M
pagecounts-20140115-200000.gz, size 111M
pagecounts-20140115-210000.gz, size 109M
pagecounts-20140115-220000.gz, size 108M
pagecounts-20140115-230000.gz, size 105M
pagecounts-20140116-000000.gz, size 93M
pagecounts-20140116-010000.gz, size 98M
pagecounts-20140116-020000.gz, size 94M
pagecounts-20140116-030000.gz, size 90M
pagecounts-20140116-040000.gz, size 91M
pagecounts-20140116-050000.gz, size 89M
pagecounts-20140116-060000.gz, size 89M
pagecounts-20140116-070000.gz, size 91M
pagecounts-20140116-080000.gz, size 93M
pagecounts-20140116-090000.gz, size 106M
pagecounts-20140116-100000.gz, size 106M
pagecounts-20140116-110000.gz, size 107M
pagecounts-20140116-120000.gz, size 106M
pagecounts-20140116-130000.gz, size 107M
pagecounts-20140116-140000.gz, size 112M
pagecounts-20140116-150000.gz, size 112M
pagecounts-20140116-160000.gz, size 112M
pagecounts-20140116-170000.gz, size 112M
pagecounts-20140116-180000.gz, size 112M
pagecounts-20140116-190000.gz, size 116M
pagecounts-20140116-200000.gz, size 109M
pagecounts-20140116-210000.gz, size 104M
pagecounts-20140116-220000.gz, size 105M
pagecounts-20140116-230000.gz, size 103M
pagecounts-20140117-000000.gz, size 95M
pagecounts-20140117-010000.gz, size 93M
pagecounts-20140117-020000.gz, size 89M
pagecounts-20140117-030000.gz, size 89M
pagecounts-20140117-040000.gz, size 89M
pagecounts-20140117-050000.gz, size 91M
pagecounts-20140117-060000.gz, size 93M
pagecounts-20140117-070000.gz, size 95M
pagecounts-20140117-080000.gz, size 100M
pagecounts-20140117-090000.gz, size 105M
pagecounts-20140117-100000.gz, size 106M
pagecounts-20140117-110000.gz, size 107M
pagecounts-20140117-120000.gz, size 108M
pagecounts-20140117-130000.gz, size 106M
pagecounts-20140117-140000.gz, size 109M
pagecounts-20140117-150000.gz, size 112M
pagecounts-20140117-160000.gz, size 112M
pagecounts-20140117-170000.gz, size 110M
pagecounts-20140117-180000.gz, size 106M
pagecounts-20140117-190000.gz, size 106M
pagecounts-20140117-200000.gz, size 101M
pagecounts-20140117-210000.gz, size 103M
pagecounts-20140117-220000.gz, size 99M
pagecounts-20140117-230000.gz, size 96M
pagecounts-20140118-000000.gz, size 90M
pagecounts-20140118-010000.gz, size 90M
pagecounts-20140118-020000.gz, size 88M
pagecounts-20140118-030000.gz, size 89M
pagecounts-20140118-040000.gz, size 88M
pagecounts-20140118-050000.gz, size 92M
pagecounts-20140118-060000.gz, size 86M
pagecounts-20140118-070000.gz, size 87M
pagecounts-20140118-080001.gz, size 90M
pagecounts-20140118-090000.gz, size 92M
pagecounts-20140118-100000.gz, size 97M
pagecounts-20140118-110000.gz, size 98M
pagecounts-20140118-120000.gz, size 100M
pagecounts-20140118-130000.gz, size 103M
pagecounts-20140118-140000.gz, size 107M
pagecounts-20140118-150000.gz, size 103M
pagecounts-20140118-160000.gz, size 100M
pagecounts-20140118-170000.gz, size 104M
pagecounts-20140118-180000.gz, size 109M
pagecounts-20140118-190000.gz, size 110M
pagecounts-20140118-200000.gz, size 104M
pagecounts-20140118-210000.gz, size 100M
pagecounts-20140118-220000.gz, size 95M
pagecounts-20140118-230000.gz, size 91M
pagecounts-20140119-000000.gz, size 90M
pagecounts-20140119-010000.gz, size 91M
pagecounts-20140119-020000.gz, size 88M
pagecounts-20140119-030000.gz, size 82M
pagecounts-20140119-040000.gz, size 81M
pagecounts-20140119-050000.gz, size 84M
pagecounts-20140119-060000.gz, size 81M
pagecounts-20140119-070000.gz, size 86M
pagecounts-20140119-080000.gz, size 88M
pagecounts-20140119-090000.gz, size 94M
pagecounts-20140119-100000.gz, size 102M
pagecounts-20140119-110000.gz, size 102M
pagecounts-20140119-120000.gz, size 105M
pagecounts-20140119-130000.gz, size 105M
pagecounts-20140119-140000.gz, size 108M
pagecounts-20140119-150000.gz, size 110M
pagecounts-20140119-160000.gz, size 113M
pagecounts-20140119-170000.gz, size 113M
pagecounts-20140119-180000.gz, size 108M
pagecounts-20140119-190000.gz, size 107M
pagecounts-20140119-200000.gz, size 106M
pagecounts-20140119-210000.gz, size 105M
pagecounts-20140119-220000.gz, size 102M
pagecounts-20140119-230000.gz, size 99M
pagecounts-20140120-000000.gz, size 96M
pagecounts-20140120-010000.gz, size 93M
pagecounts-20140120-020001.gz, size 86M
pagecounts-20140120-030000.gz, size 81M
pagecounts-20140120-040000.gz, size 85M
pagecounts-20140120-050000.gz, size 85M
pagecounts-20140120-060000.gz, size 87M
pagecounts-20140120-070000.gz, size 93M
pagecounts-20140120-080000.gz, size 94M
pagecounts-20140120-090000.gz, size 98M
pagecounts-20140120-100000.gz, size 104M
pagecounts-20140120-110000.gz, size 109M
pagecounts-20140120-120000.gz, size 109M
pagecounts-20140120-130000.gz, size 111M
pagecounts-20140120-140000.gz, size 113M
pagecounts-20140120-150000.gz, size 114M
pagecounts-20140120-160000.gz, size 116M
pagecounts-20140120-170000.gz, size 114M
pagecounts-20140120-180000.gz, size 114M
pagecounts-20140120-190000.gz, size 113M
pagecounts-20140120-200000.gz, size 111M
pagecounts-20140120-210000.gz, size 110M
pagecounts-20140120-220000.gz, size 104M
pagecounts-20140120-230000.gz, size 100M
pagecounts-20140121-000000.gz, size 91M
pagecounts-20140121-010000.gz, size 87M
pagecounts-20140121-020000.gz, size 87M
pagecounts-20140121-030000.gz, size 89M
pagecounts-20140121-040000.gz, size 89M
pagecounts-20140121-050000.gz, size 88M
pagecounts-20140121-060000.gz, size 91M
pagecounts-20140121-070000.gz, size 96M
pagecounts-20140121-080000.gz, size 100M
pagecounts-20140121-090000.gz, size 104M
pagecounts-20140121-100000.gz, size 104M
pagecounts-20140121-110000.gz, size 106M
pagecounts-20140121-120000.gz, size 109M
pagecounts-20140121-130000.gz, size 112M
pagecounts-20140121-140000.gz, size 114M
pagecounts-20140121-150000.gz, size 116M
pagecounts-20140121-160000.gz, size 114M
pagecounts-20140121-170000.gz, size 115M
pagecounts-20140121-180000.gz, size 113M
pagecounts-20140121-190000.gz, size 111M
pagecounts-20140121-200000.gz, size 107M
pagecounts-20140121-210000.gz, size 106M
pagecounts-20140121-220000.gz, size 105M
pagecounts-20140121-230000.gz, size 97M
pagecounts-20140122-000000.gz, size 93M
pagecounts-20140122-010000.gz, size 89M
pagecounts-20140122-020000.gz, size 83M
pagecounts-20140122-030000.gz, size 85M
pagecounts-20140122-040000.gz, size 86M
pagecounts-20140122-050000.gz, size 89M
pagecounts-20140122-060000.gz, size 91M
pagecounts-20140122-070000.gz, size 93M
pagecounts-20140122-080000.gz, size 95M
pagecounts-20140122-090000.gz, size 101M
pagecounts-20140122-100000.gz, size 104M
pagecounts-20140122-110000.gz, size 106M
pagecounts-20140122-120000.gz, size 105M
pagecounts-20140122-130000.gz, size 108M
pagecounts-20140122-140000.gz, size 113M
pagecounts-20140122-150000.gz, size 112M
pagecounts-20140122-160000.gz, size 111M
pagecounts-20140122-170000.gz, size 113M
pagecounts-20140122-180000.gz, size 114M
pagecounts-20140122-190000.gz, size 111M
pagecounts-20140122-200000.gz, size 108M
pagecounts-20140122-210000.gz, size 108M
pagecounts-20140122-220000.gz, size 107M
pagecounts-20140122-230000.gz, size 101M
pagecounts-20140123-000000.gz, size 93M
pagecounts-20140123-010000.gz, size 91M
pagecounts-20140123-020001.gz, size 84M
pagecounts-20140123-030000.gz, size 86M
pagecounts-20140123-040000.gz, size 87M
pagecounts-20140123-050000.gz, size 86M
pagecounts-20140123-060000.gz, size 86M
pagecounts-20140123-070000.gz, size 86M
pagecounts-20140123-080000.gz, size 87M
pagecounts-20140123-090000.gz, size 90M
pagecounts-20140123-100000.gz, size 95M
pagecounts-20140123-110000.gz, size 102M
pagecounts-20140123-120000.gz, size 105M
pagecounts-20140123-130000.gz, size 105M
pagecounts-20140123-140000.gz, size 107M
pagecounts-20140123-150000.gz, size 109M
pagecounts-20140123-160000.gz, size 108M
pagecounts-20140123-170000.gz, size 108M
pagecounts-20140123-180000.gz, size 106M
pagecounts-20140123-190000.gz, size 101M
pagecounts-20140123-200000.gz, size 103M
pagecounts-20140123-210000.gz, size 104M
pagecounts-20140123-220000.gz, size 101M
pagecounts-20140123-230000.gz, size 98M
pagecounts-20140124-000000.gz, size 92M
pagecounts-20140124-010000.gz, size 87M
pagecounts-20140124-020000.gz, size 86M
pagecounts-20140124-030000.gz, size 85M
pagecounts-20140124-040000.gz, size 83M
pagecounts-20140124-050000.gz, size 83M
pagecounts-20140124-060000.gz, size 83M
pagecounts-20140124-070000.gz, size 83M
pagecounts-20140124-080000.gz, size 86M
pagecounts-20140124-090000.gz, size 88M
pagecounts-20140124-100000.gz, size 93M
pagecounts-20140124-110000.gz, size 95M
pagecounts-20140124-120000.gz, size 98M
pagecounts-20140124-130000.gz, size 97M
pagecounts-20140124-140000.gz, size 99M
pagecounts-20140124-150000.gz, size 100M
pagecounts-20140124-160000.gz, size 103M
pagecounts-20140124-170000.gz, size 102M
pagecounts-20140124-180000.gz, size 96M
pagecounts-20140124-190000.gz, size 96M
pagecounts-20140124-200000.gz, size 100M
pagecounts-20140124-210000.gz, size 101M
pagecounts-20140124-220000.gz, size 90M
pagecounts-20140124-230000.gz, size 92M
pagecounts-20140125-000000.gz, size 84M
pagecounts-20140125-010000.gz, size 89M
pagecounts-20140125-020000.gz, size 85M
pagecounts-20140125-030000.gz, size 78M
pagecounts-20140125-040000.gz, size 77M
pagecounts-20140125-050000.gz, size 81M
pagecounts-20140125-060000.gz, size 81M
pagecounts-20140125-070000.gz, size 83M
pagecounts-20140125-080000.gz, size 83M
pagecounts-20140125-090000.gz, size 85M
pagecounts-20140125-100000.gz, size 88M
pagecounts-20140125-110000.gz, size 101M
pagecounts-20140125-120000.gz, size 98M
pagecounts-20140125-130000.gz, size 98M
pagecounts-20140125-140000.gz, size 100M
pagecounts-20140125-150000.gz, size 102M
pagecounts-20140125-160000.gz, size 106M
pagecounts-20140125-170000.gz, size 103M
pagecounts-20140125-180000.gz, size 103M
pagecounts-20140125-190000.gz, size 102M
pagecounts-20140125-200000.gz, size 99M
pagecounts-20140125-210000.gz, size 97M
pagecounts-20140125-220000.gz, size 96M
pagecounts-20140125-230000.gz, size 89M
pagecounts-20140126-000000.gz, size 82M
pagecounts-20140126-010000.gz, size 78M
pagecounts-20140126-020000.gz, size 78M
pagecounts-20140126-030000.gz, size 75M
pagecounts-20140126-040000.gz, size 74M
pagecounts-20140126-050000.gz, size 74M
pagecounts-20140126-060000.gz, size 75M
pagecounts-20140126-070000.gz, size 78M
pagecounts-20140126-080000.gz, size 80M
pagecounts-20140126-090000.gz, size 84M
pagecounts-20140126-100000.gz, size 88M
pagecounts-20140126-110000.gz, size 99M
pagecounts-20140126-120000.gz, size 103M
pagecounts-20140126-130000.gz, size 102M
pagecounts-20140126-140000.gz, size 109M
pagecounts-20140126-150000.gz, size 106M
pagecounts-20140126-160000.gz, size 104M
pagecounts-20140126-170000.gz, size 104M
pagecounts-20140126-180000.gz, size 101M
pagecounts-20140126-190000.gz, size 100M
pagecounts-20140126-200000.gz, size 99M
pagecounts-20140126-210000.gz, size 100M
pagecounts-20140126-220000.gz, size 96M
pagecounts-20140126-230000.gz, size 96M
pagecounts-20140127-000000.gz, size 94M
pagecounts-20140127-010000.gz, size 90M
pagecounts-20140127-020003.gz, size 84M
pagecounts-20140127-030000.gz, size 85M
pagecounts-20140127-040000.gz, size 85M
pagecounts-20140127-050000.gz, size 83M
pagecounts-20140127-060000.gz, size 82M
pagecounts-20140127-070000.gz, size 86M
pagecounts-20140127-080000.gz, size 92M
pagecounts-20140127-090000.gz, size 97M
pagecounts-20140127-100000.gz, size 104M
pagecounts-20140127-110000.gz, size 106M
pagecounts-20140127-120000.gz, size 107M
pagecounts-20140127-130000.gz, size 108M
pagecounts-20140127-140000.gz, size 109M
pagecounts-20140127-150000.gz, size 109M
pagecounts-20140127-160000.gz, size 110M
pagecounts-20140127-170000.gz, size 111M
pagecounts-20140127-180000.gz, size 109M
pagecounts-20140127-190000.gz, size 106M
pagecounts-20140127-200000.gz, size 106M
pagecounts-20140127-210000.gz, size 110M
pagecounts-20140127-220000.gz, size 103M
pagecounts-20140127-230000.gz, size 99M
pagecounts-20140128-000000.gz, size 91M
pagecounts-20140128-010000.gz, size 87M
pagecounts-20140128-020000.gz, size 85M
pagecounts-20140128-030000.gz, size 87M
pagecounts-20140128-040000.gz, size 83M
pagecounts-20140128-050000.gz, size 82M
pagecounts-20140128-060000.gz, size 83M
pagecounts-20140128-070000.gz, size 84M
pagecounts-20140128-080000.gz, size 90M
pagecounts-20140128-090000.gz, size 98M
pagecounts-20140128-100000.gz, size 96M
pagecounts-20140128-110000.gz, size 99M
pagecounts-20140128-120000.gz, size 100M
pagecounts-20140128-130000.gz, size 103M
pagecounts-20140128-140000.gz, size 107M
